datetime,open,high,low,close,volume
2021-04-06,111.12,111.88,110.74,111.24,27060720
2021-04-07,111.31,112.75,111.27,112.48,25797220
2021-04-08,113.90,114.20,112.88,113.27,27165180
2021-04-09,112.83,114.45,112.69,114.29,20887300
2021-04-12,113.31,113.77,111.92,112.74,31317020
2021-04-13,113.07,113.86,112.80,113.36,23316080
2021-04-14,113.76,113.90,112.46,112.74,20219340
2021-04-15,113.85,115.33,113.30,114.83,27472240
2021-04-16,115.15,115.32,114.22,114.89,22601800
2021-04-19,114.60,115.92,114.39,115.12,24688900
2021-04-20,115.39,115.48,113.59,114.68,21774980
2021-04-21,114.26,114.77,112.93,114.66,23934620
2021-04-22,114.66,115.19,112.82,113.40,21096160
2021-04-23,114.17,116.29,113.91,115.77,28703240
2021-04-26,116.00,117.06,115.69,116.34,20833000
2021-04-27,116.80,116.87,115.21,115.36,31971660
2021-04-28,120.36,122.62,118.74,119.00,59728780
2021-04-29,120.52,121.83,120.11,121.49,39553540
2021-04-30,120.22,121.36,120.11,120.51,39142600
2021-05-03,120.14,120.98,119.22,119.76,33787780
2021-05-04,118.49,118.96,115.58,117.71,35120300
2021-05-05,118.42,119.11,117.57,117.84,21805500
2021-05-06,117.53,119.14,117.12,119.07,20617180
2021-05-07,120.00,120.82,119.50,119.93,23277840
2021-05-10,118.74,118.90,116.74,117.08,26005420
2021-05-11,114.59,116.10,114.15,115.44,32110960
2021-05-12,113.09,114.27,111.50,111.95,34933280
2021-05-13,113.05,113.83,112.14,113.10,26670160
2021-05-14,114.59,116.06,114.17,115.81,26624960
2021-05-17,115.47,116.17,114.75,116.07,19848320
2021-05-18,116.85,117.16,115.16,115.17,17302380
2021-05-19,113.22,115.84,113.18,115.44,19350880
2021-05-20,116.40,118.02,116.05,117.80,23831860
2021-05-21,118.30,118.45,117.12,117.25,22832640
2021-05-24,118.35,120.92,118.01,120.33,21243780
2021-05-25,121.00,121.64,120.15,120.45,18838560
2021-05-26,120.64,122.15,120.63,121.68,21856380
2021-05-27,121.85,122.00,120.10,120.13,38962260
2021-05-28,121.10,121.41,120.38,120.58,24107640
2021-06-01,121.10,121.90,120.24,121.49,19165780
2021-06-02,121.77,122.10,120.21,121.06,17162100
2021-06-03,119.75,120.49,119.14,120.23,18345820
2021-06-04,121.13,122.69,120.89,122.59,25948680
2021-06-07,122.57,123.40,122.05,123.30,23849060
2021-06-08,124.00,124.72,123.41,124.14,25065060
2021-06-09,124.97,125.25,124.37,124.57,20126740
2021-06-10,124.70,126.16,124.70,126.08,31234660
2021-06-11,126.25,126.35,124.91,125.70,25246180
2021-06-14,125.67,126.41,125.05,126.35,22550440
2021-06-15,126.52,126.86,125.65,126.03,22182600
2021-06-16,126.25,126.52,124.15,125.70,26316760
2021-06-17,125.52,127.20,125.52,126.37,25755820
2021-06-18,125.71,126.39,124.60,125.57,53306200
2021-06-21,125.74,127.04,125.13,126.45,26256520
2021-06-22,126.45,127.27,126.03,127.00,20986200
2021-06-23,126.55,127.80,126.25,126.46,19693160
2021-06-24,127.05,127.54,126.96,127.28,18933240
2021-06-25,126.96,127.50,126.44,127.00,33485940
2021-06-28,127.00,127.34,125.97,126.82,28110860
2021-06-29,126.77,127.00,125.44,126.02,20949560
2021-06-30,125.65,125.80,124.76,125.32,24009560
2021-07-01,124.85,126.46,124.85,126.37,17124600
2021-07-02,126.84,128.85,126.77,128.72,21165120
2021-07-06,129.45,129.88,128.41,129.77,21350340
2021-07-07,130.34,130.64,129.76,130.08,16683720
2021-07-08,128.25,130.03,128.04,129.18,19779500
2021-07-09,128.94,129.85,128.94,129.57,15109320
2021-07-12,129.83,130.77,129.60,130.56,16950920
2021-07-13,130.88,132.04,130.64,130.99,16617960
2021-07-14,131.90,133.00,131.90,132.08,17918540
2021-07-15,132.50,132.59,130.60,131.27,16586320
2021-07-16,131.64,132.18,130.82,131.85,14861180
2021-07-19,131.16,131.25,128.54,129.25,25709320
2021-07-20,130.00,132.00,129.19,131.10,19083120
2021-07-21,130.79,132.62,130.60,132.60,14741640
2021-07-22,132.65,133.50,132.40,133.33,13608140
2021-07-23,135.26,138.81,134.70,137.82,26377740
2021-07-26,138.25,139.71,137.65,139.64,23052460
2021-07-27,140.01,140.01,135.10,136.80,42163060
2021-07-28,138.56,139.68,136.35,136.38,54688340
2021-07-29,136.38,137.15,136.14,136.54,19283340
2021-07-30,135.51,135.77,134.81,135.22,23954500
2021-08-02,135.48,136.02,134.67,135.99,20140040
2021-08-03,136.00,136.34,134.18,136.28,19064000
2021-08-04,136.25,136.54,135.41,136.03,16527140
2021-08-05,136.03,136.95,135.60,136.94,11871780
2021-08-06,136.29,137.08,136.05,137.04,13565020
2021-08-09,136.95,138.32,136.43,138.00,12379560
2021-08-10,138.08,138.55,137.23,138.10,16039080
2021-08-11,138.28,138.85,137.35,137.69,15209660
2021-08-12,137.71,138.42,136.78,138.39,14649400
2021-08-13,138.36,138.67,138.00,138.41,12580580
2021-08-16,138.00,138.99,136.17,138.92,18050840
2021-08-17,138.19,138.72,136.79,137.30,21274020
2021-08-18,137.12,138.29,136.42,136.57,14934460
2021-08-19,135.47,137.45,135.36,136.91,18295920
2021-08-20,137.08,138.61,136.47,138.44,15566740
2021-08-23,139.00,142.18,138.75,141.10,21089680
2021-08-24,141.54,143.01,141.35,142.40,15126260
2021-08-25,142.88,143.31,142.44,142.95,12843060
2021-08-26,142.62,143.13,142.09,142.12,14922000
2021-08-27,142.11,145.01,142.02,144.55,24568240
2021-08-30,144.70,146.49,144.60,145.47,16915900
2021-08-31,145.88,146.11,145.00,145.46,26756420
2021-09-01,145.65,146.82,145.61,145.84,15824680
2021-09-02,145.95,146.32,144.11,144.22,21855800
2021-09-03,144.15,145.38,143.50,144.78,19110480
2021-09-07,144.75,145.82,144.54,145.52,15172600
2021-09-08,145.39,145.55,144.20,144.88,15491660
2021-09-09,144.88,145.67,144.43,144.91,14798560
2021-09-10,145.44,146.02,141.74,141.92,32896620
2021-09-13,143.20,144.19,142.28,143.47,20175620
2021-09-14,144.16,144.73,142.91,143.41,18919140
2021-09-15,143.76,145.58,142.26,145.21,20653420
2021-09-16,145.12,145.20,143.42,144.37,20298840
2021-09-17,143.80,144.25,141.06,141.46,60039820
2021-09-20,139.00,139.36,137.05,139.02,34917720
2021-09-21,140.12,140.81,138.91,139.65,18129380
2021-09-22,140.05,141.58,139.47,140.94,22067800
2021-09-23,141.61,142.25,141.10,141.83,17276100
2021-09-24,140.95,142.90,140.85,142.63,14949340
2021-09-27,141.59,142.50,140.50,141.50,18844080
2021-09-28,139.09,139.61,135.70,136.18,42189660
2021-09-29,137.11,137.40,134.25,134.52,26337220
2021-09-30,134.32,135.59,133.00,133.27,35363980
2021-10-01,133.55,137.07,133.38,136.46,28387300
2021-10-04,135.70,135.70,131.17,133.76,31529900
2021-10-05,134.00,137.36,134.00,136.18,24126740
2021-10-06,134.63,137.85,134.49,137.35,19764320
2021-10-07,138.86,140.15,138.56,139.19,18250460
2021-10-08,139.91,140.32,139.43,140.06,18928420
2021-10-11,139.80,140.76,138.81,138.85,16584760
2021-10-12,139.64,139.69,136.25,136.71,22535020
2021-10-13,137.75,138.55,136.98,137.90,16393280
2021-10-14,139.95,141.65,139.34,141.41,21437560
2021-10-15,142.20,142.20,141.06,141.68,21253360
2021-10-18,141.21,143.00,141.21,142.96,16567200
2021-10-19,143.29,144.11,143.10,143.82,15315840
2021-10-20,144.22,144.25,141.91,142.41,17939500
2021-10-21,142.19,142.85,141.64,142.78,14849920
2021-10-22,140.35,141.56,137.17,138.62,30182640
2021-10-25,138.81,139.21,136.75,138.77,21081700
2021-10-26,140.61,140.84,139.01,139.67,28258740
2021-10-27,139.90,149.12,139.90,146.43,51850920
2021-10-28,147.30,147.42,144.76,146.13,32418060
2021-10-29,145.52,148.61,145.17,148.27,28954500
2021-11-01,148.16,148.40,143.58,143.77,32272100
2021-11-02,144.81,146.92,144.64,145.86,21150580
2021-11-03,146.28,146.91,145.05,146.79,17886600
2021-11-04,147.20,149.95,146.63,148.68,24700800
2021-11-05,149.35,150.57,148.65,149.24,20408140
2021-11-08,150.00,151.03,149.12,149.35,18388140
2021-11-09,149.75,150.38,147.51,149.25,16875560
2021-11-10,148.01,148.70,145.32,146.63,22708320
2021-11-11,147.11,148.50,146.69,146.75,12463100
2021-11-12,147.83,149.86,146.45,149.65,17047660
2021-11-15,150.00,150.48,148.65,149.39,16247340
2021-11-16,149.17,149.83,148.35,149.08,17254860
2021-11-17,149.23,149.63,148.56,149.06,15290820
2021-11-18,149.15,151.61,149.00,150.71,26682400
2021-11-19,151.00,151.85,149.89,149.95,19782960
2021-11-22,150.14,150.74,147.01,147.08,24627700
2021-11-23,147.11,147.69,144.89,146.76,18133140
2021-11-24,146.35,147.00,145.20,146.72,16464060
2021-11-26,145.02,145.30,142.49,142.81,16992120
2021-11-29,144.30,146.86,144.30,146.11,26276120
2021-11-30,145.45,146.63,142.07,142.45,41590520
2021-12-01,144.21,146.50,141.50,141.62,28545780
2021-12-02,141.82,144.68,140.98,143.78,21250700
2021-12-03,144.50,145.21,141.15,142.52,26687480
2021-12-06,143.57,144.35,140.65,143.80,22197700
2021-12-07,145.95,148.30,145.70,148.04,23258280
2021-12-08,148.33,149.16,147.20,148.72,18963940
2021-12-09,148.18,149.60,147.53,148.11,18580600
2021-12-10,149.10,149.40,147.36,148.68,21638460
2021-12-13,148.44,148.56,146.36,146.70,24103920
2021-12-14,144.77,145.44,142.24,144.97,24778800
2021-12-15,144.37,147.52,142.71,147.37,27280960
2021-12-16,148.08,148.55,144.09,144.84,27399740
2021-12-17,142.71,144.46,141.79,142.80,43404700
2021-12-20,140.68,142.61,140.25,142.40,20263520
2021-12-21,143.15,144.69,141.74,144.22,19551940
2021-12-22,144.10,147.30,143.96,146.95,18440480
2021-12-23,147.09,148.57,146.95,147.14,13818680
2021-12-27,147.46,148.43,147.25,148.06,13259320
2021-12-28,148.37,148.37,145.94,146.45,18635840
2021-12-29,146.43,147.18,145.50,146.50,17024720
2021-12-30,146.45,147.06,145.76,146.00,12977020
2021-12-31,145.54,146.37,144.68,144.68,17297700
2022-01-03,144.48,145.55,143.50,145.07,25224500
2022-01-04,145.55,146.61,143.82,144.42,22927780
2022-01-05,144.18,144.30,137.52,137.65,49641520
2022-01-06,137.50,139.69,136.76,137.55,29049040
2022-01-07,137.91,138.25,135.79,137.00,19408240
2022-01-10,135.10,138.64,133.14,138.57,34095680
2022-01-11,138.18,140.33,136.81,140.02,23501240
2022-01-12,141.55,142.81,141.11,141.65,23641580
2022-01-13,141.84,143.19,138.91,139.13,26565080
2022-01-14,137.50,141.20,137.50,139.79,23825920
2022-01-18,136.60,137.39,135.62,136.29,27401960
2022-01-19,136.94,138.40,135.50,135.65,20795280
2022-01-20,136.51,137.91,133.14,133.51,21930560
2022-01-21,133.01,134.76,130.00,130.09,41919220
2022-01-24,126.03,130.78,124.64,130.37,55292040
2022-01-25,128.44,129.34,126.38,126.74,36008600
2022-01-26,130.59,132.81,127.15,129.24,39630880
2022-01-27,131.36,132.61,128.94,129.12,30285020
2022-01-28,130.00,133.37,128.69,133.29,30517560
2022-01-31,134.20,135.84,132.27,135.70,34055560
2022-02-01,137.84,138.20,134.57,137.88,51203200
2022-02-02,151.86,152.10,145.56,148.04,89750760
2022-02-03,145.29,149.12,142.21,142.65,56930140
2022-02-04,143.02,144.54,139.82,143.02,49224400
2022-02-07,143.71,143.85,138.70,138.94,44610740
2022-02-08,138.99,139.84,136.87,139.21,34255040
2022-02-09,140.85,142.18,140.38,141.45,28627160
2022-02-10,139.50,141.43,138.05,138.60,33017700
2022-02-11,138.75,139.28,133.29,134.13,38808800
2022-02-14,133.37,136.17,133.30,135.30,26792800
2022-02-15,137.47,137.90,135.54,136.43,26577560
2022-02-16,136.43,137.95,134.82,137.49,25609660
2022-02-17,136.15,136.84,132.20,132.31,30968120
2022-02-18,133.04,133.82,130.31,130.47,31858600
2022-02-22,129.99,131.90,127.74,129.40,38906580
2022-02-23,131.08,131.75,127.50,127.58,26431280
2022-02-24,125.00,133.04,124.76,132.67,43165080
2022-02-25,133.53,135.39,131.76,134.52,26235860
2022-02-28,133.28,135.64,132.83,134.89,29675680
2022-03-01,134.48,136.11,133.38,134.17,24639920
2022-03-02,134.61,135.62,133.43,134.75,23966740
2022-03-03,135.98,136.71,133.43,134.31,19779300
2022-03-04,133.38,134.20,130.41,132.12,24472240
2022-03-07,131.90,131.90,126.41,126.46,39177900
2022-03-08,126.25,131.25,125.86,127.28,35249560
2022-03-09,131.40,134.20,130.09,133.87,32257440
2022-03-10,131.46,133.54,131.40,132.68,24265200
2022-03-11,134.00,134.20,130.30,130.48,26599800
2022-03-14,130.57,131.03,126.41,126.74,30253860
2022-03-15,127.74,130.52,126.57,129.66,30292600
2022-03-16,131.00,133.77,129.20,133.69,32058200
2022-03-17,133.32,134.74,132.72,134.60,23994380
2022-03-18,133.88,136.91,132.93,136.80,45899700
2022-03-21,136.85,137.58,134.61,136.48,26632460
2022-03-22,136.50,141.50,136.50,140.28,29776860
2022-03-23,139.14,140.03,138.17,138.50,25302320
2022-03-24,139.27,141.40,138.04,141.31,20544720
2022-03-25,141.75,141.96,139.70,141.52,19289080
2022-03-28,140.68,141.98,139.83,141.95,23773080
2022-03-29,143.16,144.16,142.48,143.25,28678420
2022-03-30,142.87,143.48,142.17,142.64,21046380
2022-03-31,142.45,142.64,139.62,139.65,29516320
2022-04-01,140.01,140.95,138.80,140.70,23480020
2022-04-04,140.82,144.04,140.82,143.64,19084900
2022-04-05,143.40,143.59,140.94,141.06,19255560
2022-04-06,139.16,139.85,136.42,137.18,23574600
2022-04-07,136.62,137.70,134.86,136.47,19448540
2022-04-08,136.25,136.25,133.75,134.01,16434480
2022-04-11,132.90,132.94,129.62,129.80,24187340
2022-04-12,132.42,132.42,127.58,128.37,23003220
2022-04-13,128.63,130.66,128.44,130.29,19542960
2022-04-14,130.65,130.71,127.11,127.25,23483360
2022-04-18,127.41,128.71,126.58,127.96,14917200
2022-04-19,128.08,130.90,127.45,130.53,22719300
2022-04-20,131.28,131.92,127.89,128.25,22609380
2022-04-21,129.35,130.31,124.65,124.94,30157540
2022-04-22,125.00,125.45,119.14,119.61,46410300
2022-04-25,119.43,123.28,118.77,123.25,34521800
2022-04-26,122.75,122.75,119.16,119.51,49393040
2022-04-27,114.37,117.50,113.12,115.02,62238120
2022-04-28,117.11,120.44,115.14,119.41,36790940
2022-04-29,117.58,118.96,114.69,114.97,33693100
2022-05-02,113.91,117.34,113.40,117.16,30279640
2022-05-03,116.77,119.30,116.63,118.13,21215740
2022-05-04,118.00,123.14,115.74,122.58,33231460
2022-05-05,120.22,121.23,115.18,116.75,43089040
2022-05-06,115.52,117.50,114.14,115.66,35309480
2022-05-09,113.30,115.56,112.55,113.08,34520960
2022-05-10,116.04,116.69,113.38,114.58,31157780
2022-05-11,113.71,116.67,113.65,113.96,36501640
2022-05-12,111.94,114.86,110.11,113.16,41464880
2022-05-13,114.85,118.08,114.00,116.52,29737560
2022-05-16,115.38,116.61,114.33,114.79,23282380
2022-05-17,117.23,117.23,115.34,116.70,21576080
2022-05-18,115.24,115.70,112.14,112.40,27982760
2022-05-19,111.84,113.59,110.47,110.75,29191740
2022-05-20,112.09,112.55,106.37,109.31,37586020
2022-05-23,110.10,112.01,109.15,111.67,31558220
2022-05-24,106.38,106.39,102.21,105.93,60386380
2022-05-25,105.14,106.54,104.21,105.84,37899340
2022-05-26,106.05,108.96,105.49,108.30,30287480
2022-05-27,109.79,112.87,109.55,112.80,29924420
2022-05-31,113.08,116.43,112.57,114.04,51301920
2022-06-01,114.93,117.40,113.55,114.14,28629280
2022-06-02,114.19,117.90,113.31,117.75,27495400
2022-06-03,115.99,116.36,113.67,114.56,24952080
2022-06-06,116.74,119.40,116.53,117.01,23786720
2022-06-07,115.65,117.75,115.13,117.23,26413540
2022-06-08,116.88,118.65,116.70,117.24,22544260
2022-06-09,116.34,118.35,114.87,114.92,23141600
2022-06-10,112.78,113.50,110.86,111.43,31349740
2022-06-13,107.45,109.22,106.59,106.88,36756200
2022-06-14,106.89,108.46,106.35,107.19,25480940
2022-06-15,108.90,112.06,108.12,110.39,33192020
2022-06-16,108.15,109.29,105.79,106.64,35313240
2022-06-17,106.53,109.25,105.63,107.87,43516660
2022-06-21,109.70,112.67,109.29,112.02,39010280
2022-06-22,111.16,113.77,110.72,112.03,23921720
2022-06-23,112.95,113.20,111.03,112.68,24709720
2022-06-24,113.60,118.64,113.60,118.54,39122760
2022-06-27,118.94,119.25,116.00,116.62,32839300
2022-06-28,116.35,117.86,112.44,112.57,28316220
2022-06-29,112.15,113.66,111.55,112.26,18627860
2022-06-30,110.50,111.33,107.31,109.37,38046040
2022-07-01,108.34,109.81,107.11,109.08,31027880
2022-07-05,107.51,114.05,106.25,113.89,36429380
2022-07-06,114.09,116.35,112.25,115.21,28852680
2022-07-07,116.01,119.86,115.53,119.31,32183940
2022-07-08,117.55,120.44,117.51,120.17,29082200
2022-07-11,118.65,118.79,116.23,116.52,26830460
2022-07-12,116.84,117.85,114.62,114.85,24970160
2022-07-13,112.64,115.16,111.82,112.19,38958860
2022-07-14,110.83,111.99,109.33,111.44,32365540
2022-07-15,112.96,114.00,111.82,112.77,34330760
2022-07-18,113.44,114.80,109.30,109.91,33353984
2022-07-19,111.73,114.81,110.50,114.62,30992332
2022-07-20,114.06,116.33,113.26,114.70,26780088
2022-07-21,115.09,115.21,111.91,115.04,27267848
2022-07-22,111.81,113.18,107.60,108.36,44455304
2022-07-25,108.88,110.58,107.01,108.21,28289942
2022-07-26,107.43,107.74,104.76,105.44,36626632
2022-07-27,109.60,114.40,108.42,113.60,41474616
2022-07-28,112.80,114.70,111.85,114.59,23303844
2022-07-29,113.40,116.90,113.23,116.64,31336184
2022-08-01,115.53,117.12,114.69,115.48,22856202
2022-08-02,114.43,117.08,114.26,115.90,17911040
2022-08-03,116.34,119.42,116.15,118.78,25302816
2022-08-04,118.30,119.50,117.71,118.87,15757698
2022-08-05,116.93,118.86,116.71,118.22,15615663
2022-08-08,119.12,120.86,117.83,118.14,17061112
2022-08-09,117.99,118.20,116.56,117.50,15424257
2022-08-10,119.59,121.78,119.36,120.65,20497020
2022-08-11,122.08,122.34,119.55,119.82,16671627
2022-08-12,121.16,122.65,120.40,122.65,16121087
2022-08-15,122.21,123.26,121.57,122.88,15524951
2022-08-16,122.32,123.23,121.53,122.51,15626171
2022-08-17,120.93,122.15,120.20,120.32,17589156
2022-08-18,120.23,121.69,119.55,120.86,15652029
2022-08-19,119.87,120.00,117.67,118.12,20186984
2022-08-22,116.10,116.50,114.67,115.07,19316024
2022-08-23,114.32,115.93,114.30,114.77,14390691
2022-08-24,114.45,115.72,113.78,114.70,16051174
2022-08-25,115.15,117.78,115.05,117.70,14874666
2022-08-26,115.81,116.60,111.22,111.30,31698668
2022-08-29,110.78,111.96,109.81,110.34,20386142
2022-08-30,111.03,111.37,108.80,109.91,20548202
2022-08-31,111.63,111.77,109.05,109.15,25897978
2022-09-01,109.20,111.22,108.19,110.55,22784384
2022-09-02,111.34,111.67,108.13,108.68,20618080
2022-09-06,108.14,108.88,106.51,107.48,20565050
2022-09-07,107.76,110.99,107.61,110.48,22987178
2022-09-08,109.18,110.58,108.06,109.42,21660654
2022-09-09,110.05,112.00,110.00,111.78,21745034
2022-09-12,111.99,112.64,110.93,111.87,19732904
2022-09-13,108.89,109.37,105.00,105.31,33014992
2022-09-14,105.44,106.10,104.50,105.87,22115804
2022-09-15,105.01,106.21,103.31,103.90,26494932
2022-09-16,102.97,104.03,101.86,103.63,64540116
2022-09-19,102.54,104.02,102.37,103.85,19738604
2022-09-20,102.88,103.17,101.12,101.83,24001668
2022-09-21,102.24,103.49,99.99,100.01,26596756
2022-09-22,99.45,101.68,99.41,100.57,21272676
2022-09-23,100.06,100.11,98.01,99.17,25656960
2022-09-26,98.61,100.44,98.38,98.81,22437938
2022-09-27,99.91,100.46,97.34,98.09,24224988
2022-09-28,98.02,101.40,97.80,100.74,24617000
2022-09-29,99.30,99.30,96.52,98.09,21921520
2022-09-30,97.73,99.49,96.03,96.15,26277832
2022-10-03,97.22,99.97,97.02,99.30,24840028
2022-10-04,101.04,102.72,101.04,102.41,22580932
2022-10-05,100.69,102.74,99.74,102.22,18475516
2022-10-06,101.50,103.73,101.50,102.24,17156240
2022-10-07,100.65,101.42,99.21,99.57,24249910
2022-10-10,99.85,99.99,97.87,98.71,16529897
2022-10-11,98.25,100.12,97.25,98.05,21617728
2022-10-12,98.27,99.65,97.67,98.30,17343432
2022-10-13,95.93,100.53,95.27,99.71,32812220
2022-10-14,100.62,101.29,97.03,97.18,22624832
2022-10-17,99.52,101.77,99.51,100.78,23311604
2022-10-18,103.94,104.22,100.65,101.39,21610540
2022-10-19,100.70,101.66,99.64,100.29,21573686
2022-10-20,100.82,103.00,99.97,100.53,25125082
2022-10-21,98.46,101.62,98.23,101.48,28988728
2022-10-24,102.09,103.10,100.30,102.97,24680832
2022-10-25,103.30,105.10,103.02,104.93,29910170
2022-10-26,96.76,98.54,94.57,94.82,71671816
2022-10-27,94.31,95.17,91.90,92.60,54036484
2022-10-28,92.53,96.86,92.32,96.58,35696924
2022-10-31,95.78,96.35,94.38,94.66,29868714
2022-11-01,95.59,96.17,90.43,90.50,43220600
2022-11-02,90.91,91.30,87.01,87.07,43553552
2022-11-03,86.34,86.55,83.45,83.49,48510364
2022-11-04,85.51,86.73,83.88,86.70,40173284
2022-11-07,87.34,88.94,86.96,88.65,26899880
2022-11-08,89.16,90.41,87.65,88.91,30172000
2022-11-09,88.55,89.49,87.36,87.40,26743884
2022-11-10,92.34,94.55,91.65,94.17,42371216
2022-11-11,94.71,97.36,94.16,96.73,30569112
2022-11-14,95.50,97.18,95.11,96.03,24170076
2022-11-15,98.67,100.42,97.02,98.72,31830968
2022-11-16,98.02,99.85,97.90,98.99,24660196
2022-11-17,97.18,99.48,97.10,98.50,21818732
2022-11-18,99.01,99.16,96.74,97.80,24969880
2022-11-21,97.56,98.72,95.67,95.83,18696874
2022-11-22,96.16,97.55,94.41,97.33,18868850
2022-11-23,97.34,99.07,97.34,98.82,17568860
2022-11-25,98.47,98.94,97.53,97.60,8567819
2022-11-28,97.20,97.83,95.89,96.25,19981974
2022-11-29,96.00,96.39,94.39,95.44,20220008
2022-11-30,95.12,101.45,94.67,101.45,39888072
2022-12-01,101.40,102.59,100.67,101.28,21771536
2022-12-02,99.37,101.15,99.17,100.83,18821528
2022-12-05,99.81,101.75,99.36,99.87,19955546
2022-12-06,99.67,100.21,96.76,97.31,20877624
2022-12-07,96.77,97.31,95.03,95.15,26647876
2022-12-08,95.69,95.87,93.80,93.95,25593232
2022-12-09,93.90,94.49,93.02,93.07,21885308
2022-12-12,93.09,93.87,91.90,93.56,27380948
2022-12-13,98.07,99.80,95.38,95.85,34788520
2022-12-14,95.54,97.22,93.94,95.31,26452940
2022-12-15,93.54,94.03,90.43,91.20,28298756
2022-12-16,91.20,91.75,90.01,90.86,48485508
2022-12-19,90.88,91.20,88.92,89.15,23020536
2022-12-20,88.73,89.78,88.04,89.63,21976846
2022-12-21,89.73,90.92,88.91,90.25,20336388
2022-12-22,88.93,89.18,86.94,88.26,23656066
2022-12-23,87.62,90.10,87.62,89.81,17815010
2022-12-27,89.31,89.50,87.53,87.93,15470870
2022-12-28,87.50,88.52,86.37,86.46,17879568
2022-12-29,87.03,89.36,86.99,88.95,18280660
2022-12-30,87.36,88.83,87.03,88.73,19190296
2023-01-03,89.83,91.55,89.02,89.70,20738456
2023-01-04,91.01,91.24,87.80,88.71,27046484
2023-01-05,88.07,88.21,86.56,86.77,23136084
2023-01-06,87.36,88.47,85.57,88.16,26612628
2023-01-09,89.19,90.83,88.58,88.80,22996680
2023-01-10,86.72,89.47,86.70,89.24,22855590
2023-01-11,90.06,92.45,89.74,92.26,25998844
2023-01-12,92.40,92.62,90.57,91.91,22754216
2023-01-13,91.53,92.98,90.93,92.80,18630708
2023-01-17,92.78,92.97,90.84,92.16,22935824
2023-01-18,92.94,93.59,91.40,91.78,19641622
2023-01-19,91.39,94.40,91.38,93.91,28707652
2023-01-20,95.95,99.42,95.91,99.28,53704764
2023-01-23,99.13,101.40,98.75,101.21,31791782
2023-01-24,99.55,101.09,98.70,99.21,27391372
2023-01-25,97.20,97.72,95.26,96.73,31000850
2023-01-26,98.28,99.21,96.82,99.16,24542060
2023-01-27,99.05,101.58,98.97,100.71,29020354
2023-01-30,98.75,99.41,97.52,97.95,23826034
2023-01-31,97.86,99.91,97.79,99.87,22306778
2023-02-01,99.74,102.19,98.42,101.43,25914184
2023-02-02,106.79,108.82,106.54,108.80,44886972
2023-02-03,103.51,108.02,103.30,105.22,36733304
2023-02-06,102.68,104.70,102.21,103.47,25494884
2023-02-07,103.63,108.67,103.55,108.04,33641448
2023-02-08,102.69,103.58,98.46,100.00,73242496
2023-02-09,100.54,100.61,93.86,95.46,97477648
2023-02-10,95.74,97.02,94.53,94.86,49325276
2023-02-13,95.01,95.35,94.05,95.00,42965936
2023-02-14,94.66,95.18,92.65,94.95,42513080
2023-02-15,94.74,97.34,94.36,97.10,36887804
2023-02-16,95.54,97.88,94.97,95.78,35465980
2023-02-17,95.07,95.75,93.45,94.59,31095068
2023-02-21,93.24,93.41,92.00,92.05,28367198
2023-02-22,91.93,92.36,90.87,91.80,29891136
2023-02-23,92.13,92.13,90.01,91.07,32423720
2023-02-24,89.63,90.13,88.86,89.35,31295620
2023-02-27,90.09,90.45,89.61,90.10,22724262
2023-02-28,89.54,91.45,89.52,90.30,30546912
2023-03-01,90.16,91.20,89.85,90.51,25477776
2023-03-02,89.86,92.48,89.77,92.31,22530400
2023-03-03,92.74,94.11,92.66,94.02,30151584
2023-03-06,94.36,96.30,94.30,95.58,28288200
2023-03-07,95.42,96.09,93.84,94.17,24101500
2023-03-08,94.40,96.24,94.40,94.65,25395200
2023-03-09,94.49,95.92,92.36,92.66,24438900
2023-03-10,92.50,93.18,90.80,91.01,32831700
2023-03-13,90.57,93.08,89.94,91.66,31508600
2023-03-14,93.07,94.83,92.78,94.25,32303900
2023-03-15,93.54,97.25,93.04,96.55,38367300
2023-03-16,96.57,101.97,95.87,101.07,54499500
2023-03-17,100.84,103.49,100.75,102.46,76109100
2023-03-20,101.06,102.58,100.79,101.93,26033900
2023-03-21,101.98,105.96,101.86,105.84,33122800
2023-03-22,105.14,107.51,104.21,104.22,32336900
2023-03-23,105.89,107.10,105.41,106.26,31385800
2023-03-24,105.74,106.16,104.74,106.06,25245000
2023-03-27,105.32,105.40,102.63,103.06,25393400
2023-03-28,103.00,103.00,100.28,101.36,24913500
2023-03-29,102.72,102.82,101.03,101.90,26148300
2023-03-30,101.44,101.61,100.29,101.32,25009800
2023-03-31,101.71,104.19,101.44,104.00,28086500
2023-04-03,102.67,104.95,102.38,104.91,20719900
2023-04-04,104.84,106.10,104.60,105.12,20377200
2023-04-05,106.12,106.54,104.10,104.95,21864200
2023-04-06,105.77,109.63,104.82,108.90,34684200
2023-04-10,107.39,107.97,105.60,106.95,19741500
2023-04-11,106.92,107.22,105.28,106.12,18721300
2023-04-12,107.39,107.59,104.97,105.22,22761600
2023-04-13,106.47,108.26,106.44,108.19,21650700
2023-04-14,107.69,109.58,107.59,109.46,20745400
2023-04-17,105.43,106.71,105.32,106.42,29043400
2023-04-18,107.00,107.05,104.78,105.12,17641400
2023-04-19,104.21,105.72,103.80,105.02,16732000
2023-04-20,104.65,106.89,104.64,105.90,22515300
2023-04-21,106.09,106.64,105.49,105.91,22369800
2023-04-24,106.05,107.32,105.36,106.78,21410900
